"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
7.499606000E0,2.462397702E-2,-1.225585103E0,3.554013744E-2,1.226347539E0
7.509902000E0,3.243693849E-3,-1.268956542E0,3.676186875E-2,1.269493073E0
7.519760000E0,8.741481230E-3,-1.315993190E0,3.920532763E-2,1.316606071E0
7.529676000E0,2.095878497E-2,-1.364862323E0,3.981619328E-2,1.365603808E0
7.540083000E0,1.423926838E-2,-1.410677314E0,4.164879024E-2,1.411363831E0
7.549740000E0,1.546099875E-2,-1.450994372E0,4.348138347E-2,1.451728054E0
7.559754000E0,3.073262982E-2,-1.489478827E0,4.225965589E-2,1.490395098E0
7.569665000E0,1.057407632E-2,-1.524909019E0,4.470311478E-2,1.525600766E0
7.579656000E0,1.179580670E-2,-1.565837026E0,4.714657739E-2,1.566591054E0
7.589781000E0,3.012176417E-2,-1.609819293E0,4.897917435E-2,1.610845876E0
7.599962000E0,1.485013310E-2,-1.655634165E0,5.325522646E-2,1.656557012E0
7.609801000E0,3.854559269E-3,-1.708779454E0,6.119647995E-2,1.709879262E0
7.619655000E0,1.118494198E-2,-1.766200781E0,7.097032666E-2,1.767661475E0
7.629669000E0,-3.401908278E-2,-1.807739615E0,8.013330400E-2,1.809834567E0
7.640669000E0,-5.234504119E-2,-1.837672114E0,8.440935612E-2,1.840354244E0
7.649650000E0,2.951089852E-2,-1.867604494E0,8.624194562E-2,1.869827562E0
7.659741000E0,1.235841438E-1,-1.909143329E0,8.318762481E-2,1.914946859E0
7.669627000E0,1.046473235E-1,-1.969008088E0,8.440935612E-2,1.973592879E0
7.679676000E0,-8.411003649E-2,-2.003827333E0,9.907011688E-2,2.008037193E0
7.689771000E0,-2.180178091E-2,-2.072244167E0,1.015135795E-1,2.074843660E0
7.699643000E0,7.288233191E-2,-2.107063532E0,1.027353108E-1,2.110825219E0
7.709737000E0,4.539339617E-2,-2.197471619E0,1.210612655E-1,2.201271884E0
7.719686000E0,-4.086689092E-3,-2.233512640E0,1.375546306E-1,2.237748129E0
7.729880000E0,-3.646254539E-2,-2.268942833E0,1.516045332E-1,2.274294403E0
7.739820000E0,-5.784282833E-2,-2.315979481E0,1.607675105E-1,2.322273227E0
7.749651000E0,-5.662109703E-2,-2.363016129E0,1.583240479E-1,2.368990856E0
7.759680000E0,-1.324966736E-2,-2.405776739E0,1.271699220E-1,2.409171945E0
7.769641000E0,7.532578707E-2,-2.444261074E0,6.974859536E-2,2.446415958E0
7.779717000E0,1.718425006E-1,-2.479080439E0,5.607740954E-3,2.485035435E0
7.789922000E0,2.292638272E-1,-2.516954184E0,-3.593109548E-2,2.527629583E0
7.799657000E0,1.254167408E-1,-2.575597048E0,4.386009648E-3,2.578652506E0
7.809808000E0,-6.395148486E-2,-2.579262257E0,1.094548255E-1,2.582375639E0
7.819846000E0,1.893676817E-4,-2.604918718E0,7.707896829E-2,2.606058851E0
7.829705000E0,2.021963475E-3,-2.603697062E0,6.974859536E-2,2.604631902E0
7.839665000E0,-2.607783861E-2,-2.614081621E0,8.929628134E-2,2.615736340E0
7.849652000E0,-2.302351221E-2,-2.641570568E0,9.784838557E-2,2.643482448E0
7.859783000E0,3.745215014E-2,-2.654398680E0,5.997474864E-2,2.655340277E0
7.869694000E0,1.321362555E-1,-2.661118269E0,-1.882686839E-2,2.664463339E0
7.879657000E0,1.486296207E-1,-2.672113895E0,-4.937013239E-2,2.676699618E0
7.890151000E0,-7.141015492E-3,-2.654398680E0,9.296147525E-2,2.656035614E0
7.899752000E0,1.301753800E-2,-2.644624949E0,9.723752737E-2,2.646443975E0
7.910649000E0,2.767830342E-2,-2.628131628E0,6.608340144E-2,2.629108016E0
7.919877000E0,9.963211603E-3,-2.598199129E0,9.723752737E-2,2.600037138E0
7.929649000E0,5.211291462E-2,-2.575597048E0,4.348138347E-2,2.576491129E0
7.939833000E0,3.243693849E-3,-2.480302095E0,8.196589351E-2,2.481658198E0
7.949599000E0,-1.935832016E-2,-2.427767754E0,6.547252834E-2,2.428727581E0
7.959656000E0,-1.569312811E-2,-2.397835493E0,4.225965589E-2,2.398259203E0
7.969690000E0,2.951089852E-2,-2.386229038E0,6.218606606E-3,2.386419617E0
7.979637000E0,3.684128448E-2,-2.374011517E0,3.065321594E-2,2.374495227E0
7.989748000E0,-2.058005147E-2,-2.329418421E0,1.491610706E-1,2.334279920E0
7.999835000E0,8.002328686E-4,-2.297653437E0,1.149526089E-1,2.300527343E0
8.009601000E0,3.256522492E-2,-2.267721176E0,4.042705894E-2,2.268315272E0
8.019604000E0,-1.324966736E-2,-2.214575768E0,1.161743402E-1,2.217660448E0
8.029615000E0,-2.485610731E-2,-2.158987045E0,1.913107783E-1,2.167589145E0
8.040172000E0,2.645657212E-2,-2.126611233E0,6.241821125E-2,2.127691547E0
8.049858000E0,5.944329873E-2,-2.104619980E0,-3.165503964E-2,2.105697226E0
8.059703000E0,5.699983612E-2,-2.081407070E0,-2.333506942E-3,2.082188709E0
8.069637000E0,6.616280973E-2,-2.057583332E0,-3.654196113E-2,2.058971102E0
8.079597000E0,2.828916907E-2,-2.017266273E0,3.309667483E-2,2.017736079E0
8.089675000E0,-7.141015492E-3,-1.960456014E0,1.613783687E-1,1.967099833E0
8.099653000E0,1.668272913E-2,-1.920749784E0,6.913772225E-2,1.922066094E0
8.109816000E0,2.095878497E-2,-1.879210949E0,4.164879024E-2,1.879789266E0
8.119572000E0,1.301753800E-2,-1.835839510E0,8.135503531E-2,1.837687352E0
8.129575000E0,1.485013310E-2,-1.793078899E0,5.936388299E-2,1.794122776E0
8.139634000E0,2.021963475E-3,-1.739322782E0,1.173960716E-1,1.743281292E0
8.149612000E0,2.021963475E-3,-1.690453529E0,1.064005047E-1,1.693799956E0
8.159929000E0,3.243693849E-3,-1.593936801E0,1.002918482E-1,1.597092202E0
8.169783000E0,8.130615577E-3,-1.538958907E0,7.158118486E-2,1.540644180E0
8.180228000E0,5.687154830E-3,-1.468709469E0,7.463552058E-2,1.470615622E0
8.189672000E0,5.076289643E-3,-1.400903463E0,6.669425964E-2,1.402499343E0
8.199647000E0,6.908885203E-3,-1.342260361E0,4.592484608E-2,1.343063550E0
8.209691000E0,7.519750856E-3,-1.291558504E0,3.187494725E-2,1.291973656E0
8.219609000E0,8.130615577E-3,-1.248187065E0,2.332283184E-2,1.248431420E0
8.229576000E0,8.741481230E-3,-1.207870007E0,2.515542880E-2,1.208163549E0
8.239680000E0,8.130615577E-3,-1.162055135E0,3.981619328E-2,1.162765485E0
8.249571000E0,7.519750856E-3,-1.110131502E0,3.798360005E-2,1.110806577E0
8.259889000E0,5.687154830E-3,-1.050266743E0,4.103792459E-2,1.051083577E0
8.270032000E0,6.298020482E-3,-9.824606776E-1,3.309667483E-2,9.830381671E-1
8.279603000E0,5.687154830E-3,-9.030481577E-1,3.309667483E-2,9.036723459E-1
8.290089000E0,5.687154830E-3,-8.083640933E-1,1.965764165E-2,8.086230729E-1
8.300099000E0,5.687154830E-3,-6.977974772E-1,1.660331339E-2,6.980181466E-1
8.309924000E0,5.076289643E-3,-5.829547644E-1,7.208194584E-4,5.829773114E-1
8.319618000E0,3.243693849E-3,-4.699447453E-1,-5.387833342E-3,4.699868232E-1
8.329707000E0,3.243693849E-3,-3.612107337E-1,6.218606606E-3,3.612788213E-1
8.339747000E0,3.243693849E-3,-2.549201846E-1,5.607740954E-3,2.550024879E-1
8.349759000E0,8.002328686E-4,-1.522948146E-1,1.099538058E-4,1.522969567E-1
8.359644000E0,1.411098172E-3,-5.272377282E-2,1.942548901E-3,5.277841334E-2
8.369840000E0,-1.032362925E-3,4.562553018E-2,3.775143996E-3,4.579308343E-2
8.379698000E0,-1.032362925E-3,1.451965719E-1,1.099538058E-4,1.452002836E-1
8.389814000E0,-2.864958486E-3,3.486146629E-1,1.331683248E-3,3.486289784E-1
8.399979000E0,-2.254093299E-3,4.530726373E-1,1.942548901E-3,4.530824088E-1
8.409831000E0,-2.864958486E-3,5.581414700E-1,-5.387833342E-3,5.581748268E-1
8.420009000E0,-4.086689092E-3,6.528255939E-1,-1.882686839E-2,6.531097979E-1
8.429797000E0,-4.697554745E-3,7.310163379E-1,-1.882686839E-2,7.312738230E-1
8.439646000E0,-3.475823672E-3,7.951571941E-1,-3.165503964E-2,7.957946257E-1
8.449720000E0,-4.086689092E-3,8.513568044E-1,-3.226590529E-2,8.519778155E-1
8.459933000E0,-4.697554745E-3,9.057238102E-1,-3.532022983E-2,9.064244072E-1
8.469663000E0,-5.308419466E-3,9.594799280E-1,-3.470936418E-2,9.601222066E-1
8.480259000E0,-6.530149840E-3,1.008349180E0,-3.654196113E-2,1.009032223E0
8.490035000E0,-6.530149840E-3,1.051720500E0,-3.409849852E-2,1.052293381E0
8.499737000E0,-8.973611519E-3,1.088983297E0,-2.982244268E-2,1.089428532E0
8.509732000E0,-1.569312811E-2,1.124413490E0,-2.127033100E-2,1.124724143E0
8.520073000E0,-1.202793792E-2,1.161676288E0,-2.921157703E-2,1.162105755E0
8.529735000E0,-2.254093299E-3,1.205658555E0,-4.509407282E-2,1.206503671E0
8.539751000E0,-2.254093299E-3,1.258193016E0,-5.303532258E-2,1.259312309E0
8.549659000E0,-5.308419466E-3,1.318668604E0,-6.769608706E-2,1.320415778E0
8.559941000E0,-6.530149840E-3,1.382198691E0,-6.097657233E-2,1.383558458E0
8.569891000E0,-4.697554745E-3,1.434733033E0,-7.502646744E-2,1.436701053E0
8.579776000E0,-1.032362925E-3,1.475050211E0,-9.701761603E-2,1.478237670E0
8.589733000E0,-1.032362925E-3,1.514145494E0,-9.701761603E-2,1.517250823E0
8.599645000E0,-4.214975052E-4,1.554462671E0,-1.074023247E-1,1.558168679E0
8.609892000E0,-3.475823672E-3,1.597223163E0,-9.213070571E-2,1.599881864E0
8.619754000E0,-1.508226432E-2,1.666861892E0,-5.853310972E-2,1.667957483E0
8.630163000E0,-1.752572507E-2,1.694961667E0,-5.242445692E-2,1.695862768E0
8.639661000E0,-1.141707227E-2,1.723672271E0,-7.380473614E-2,1.725289421E0
8.649690000E0,-4.697554745E-3,1.752993822E0,-9.457415342E-2,1.755549395E0
8.659992000E0,-1.141707227E-2,1.787202358E0,-8.724378049E-2,1.789366954E0
8.669775000E0,-3.340822086E-2,1.814080358E0,-2.737898380E-2,1.814594517E0
8.679647000E0,-6.334061921E-2,1.815302134E0,3.126408160E-2,1.816675897E0
8.689790000E0,-7.128186524E-2,1.817134738E0,5.875301734E-2,1.819481156E0
8.699826000E0,-3.279735520E-2,1.824465036E0,-2.188119479E-2,1.824890989E0
8.709899000E0,-3.475823672E-3,1.835460663E0,-1.043480039E-1,1.838427707E0
8.719868000E0,-1.080620661E-2,1.862949610E0,-8.052425832E-2,1.864720402E0
8.730181000E0,-4.086689092E-3,1.895936370E0,-8.724378049E-2,1.897947022E0
8.740239000E0,2.034792118E-2,1.923425198E0,-1.440542489E-1,1.928919427E0
8.749740000E0,-2.254093299E-3,1.946027279E0,-1.232848316E-1,1.949929845E0
8.759637000E0,-4.501465708E-2,1.972294450E0,-2.860071324E-2,1.973015387E0
8.769630000E0,-1.874745451E-2,1.992452979E0,-5.486791953E-2,1.993296473E0
8.779659000E0,3.243693849E-3,1.999172568E0,-1.214522272E-1,2.002860984E0
8.789760000E0,-4.806898534E-2,1.997339964E0,-5.914397538E-2,1.998793528E0
8.799712000E0,-9.754907340E-2,1.990009546E0,-4.142888263E-2,1.992829689E0
8.809707000E0,-9.999253601E-2,1.997950792E0,-6.586349010E-2,2.001535379E0
8.819814000E0,-4.318206385E-2,2.021774769E0,-1.012936831E-1,2.024771176E0
8.829719000E0,5.076289643E-3,2.048041821E0,-1.098457873E-1,2.050991751E0
8.839918000E0,-4.196033254E-2,2.070643902E0,-2.310292609E-2,2.071197862E0
8.849579000E0,-1.569312811E-2,2.086526394E0,-7.624819875E-2,2.087978078E0
8.860437000E0,-2.974302880E-2,2.095078468E0,-4.814840108E-2,2.095842719E0
8.869690000E0,-9.584476240E-3,2.098743677E0,-6.952868402E-2,2.099916932E0
8.879806000E0,9.352345951E-3,2.093856812E0,-9.946107864E-2,2.096238612E0
8.889873000E0,-3.951686993E-2,2.092635155E0,-4.814840108E-2,2.093561975E0
8.899648000E0,-8.594263345E-2,2.089580774E0,9.272933006E-3,2.091367958E0
8.909747000E0,-5.295590684E-2,2.071254730E0,-7.831295021E-3,2.071946383E0
8.919641000E0,-1.032362925E-3,2.043154955E0,-3.226590529E-2,2.043409975E0
8.929672000E0,-1.643228112E-3,1.994285583E0,-1.088562142E-2,1.994315969E0
8.940373000E0,-6.578408182E-2,1.937475204E0,5.325522646E-2,1.939323035E0
8.949693000E0,-1.244271398E-1,1.886773348E0,8.807455003E-2,1.892921791E0
8.959813000E0,-1.146533042E-1,1.842180133E0,3.065321594E-2,1.845999090E0
8.969669000E0,-2.180178091E-2,1.798808694E0,-5.792224407E-2,1.799873057E0
8.979682000E0,1.046473235E-1,1.748717785E0,-1.214522272E-1,1.756051137E0
8.989860000E0,2.170465291E-1,1.702902913E0,-1.629910767E-1,1.724399495E0
8.999608000E0,1.058690548E-1,1.650979400E0,-1.116783917E-1,1.658135488E0
9.009800000E0,-1.403096467E-1,1.631431699E0,4.164879024E-2,1.637983763E0
9.019635000E0,-3.340822086E-2,1.572788596E0,3.370754048E-2,1.573504457E0
9.029720000E0,1.851532422E-2,1.517810702E0,3.798360005E-2,1.518398795E0
9.039692000E0,4.539339617E-2,1.466498017E0,4.775744304E-2,1.467977441E0
9.049607000E0,6.249762326E-2,1.403578877E0,5.814215168E-2,1.406172154E0
9.059687000E0,6.555194408E-2,1.353487968E0,6.913772225E-2,1.356837044E0
9.069662000E0,5.944329873E-2,1.305840492E0,7.463552058E-2,1.309321717E0
9.079641000E0,3.928474337E-2,1.187332630E0,7.035945356E-2,1.190064082E0
9.089810000E0,1.607186347E-2,1.129300475E0,6.486167014E-2,1.131275786E0
9.099585000E0,-1.447139867E-2,1.072489977E0,5.630955473E-2,1.074064680E0
9.109769000E0,-4.257119820E-2,1.011403441E0,4.592484608E-2,1.013340180E0
9.119700000E0,-6.944927573E-2,9.478735328E-1,3.370754048E-2,9.510119002E-1
9.129749000E0,-8.777523041E-2,8.843435049E-1,1.843591034E-2,8.888800867E-1
9.139682000E0,-6.517321616E-2,8.195918202E-1,-5.998698995E-3,8.222008783E-1
9.149606000E0,9.963211603E-3,7.517857552E-1,-3.654196113E-2,7.527392657E-1
9.159831000E0,8.387790620E-2,6.864231825E-1,-5.242445692E-2,6.935132387E-1
9.169662000E0,1.022038609E-1,6.283909678E-1,-5.242445692E-2,6.388029127E-1
9.179804000E0,7.593665272E-2,5.734131336E-1,-4.203974828E-2,5.799451159E-1
9.189697000E0,1.362840272E-2,5.214895606E-1,-2.249206044E-2,5.221522651E-1
9.199757000E0,-5.539936945E-2,4.713985920E-1,-2.944372594E-3,4.746518640E-1
9.209798000E0,-7.311446220E-2,4.145881236E-1,-1.111777499E-3,4.209872597E-1
9.219665000E0,-4.806898534E-2,3.535015881E-1,-7.220429368E-3,3.568278783E-1
9.229791000E0,8.130615577E-3,2.881390154E-1,-1.393994689E-2,2.885905772E-1
9.239656000E0,4.783685878E-2,2.178895324E-1,-1.699427329E-2,2.237253198E-1
9.249599000E0,5.211291462E-2,1.500834823E-1,-1.577254385E-2,1.596545667E-1
9.259628000E0,2.706743777E-2,8.349917829E-2,-1.027475577E-2,8.837606898E-2
9.269697000E0,-2.546697296E-2,2.119091898E-2,6.218606606E-3,3.370894284E-2
9.279672000E0,-3.218648955E-2,-4.478252679E-2,1.049466245E-2,5.613895934E-2
9.289732000E0,-1.324966736E-2,-1.089233756E-1,2.553414553E-3,1.097559810E-1
9.299601000E0,1.057407632E-2,-1.687881649E-1,3.775143996E-3,1.691611876E-1
9.309887000E0,1.851532422E-2,-2.756896019E-1,1.171639189E-2,2.765589407E-1
9.319667000E0,-4.214975052E-4,-3.215045035E-1,1.843591034E-2,3.220329272E-1
9.329662000E0,-1.874745451E-2,-3.630433381E-1,1.965764165E-2,3.640581756E-1
9.339706000E0,-2.791043371E-2,-4.039713144E-1,1.904677600E-2,4.053820357E-1
9.349607000E0,-2.607783861E-2,-4.455101490E-1,1.782504469E-2,4.466285691E-1
9.359906000E0,-1.569312811E-2,-4.870489836E-1,1.721417904E-2,4.876056959E-1
9.369637000E0,-2.254093299E-3,-5.310312510E-1,1.904677600E-2,5.313775024E-1
9.379633000E0,4.465424456E-3,-5.750135183E-1,2.087937295E-2,5.754097970E-1
9.389670000E0,2.021963475E-3,-6.202175617E-1,2.210110053E-2,6.206145107E-1
9.399589000E0,-7.751881145E-3,-6.672542095E-1,2.698802575E-2,6.678447614E-1
9.409921000E0,-1.691485941E-2,-7.149016857E-1,3.370754048E-2,7.158957543E-1
9.419727000E0,-2.607783861E-2,-7.637708783E-1,4.103792459E-2,7.653170059E-1
9.429724000E0,-2.668870427E-2,-8.144727349E-1,4.348138347E-2,8.160690863E-1
9.439762000E0,-1.202793792E-2,-8.651745319E-1,3.615100309E-2,8.660130120E-1
9.449565000E0,1.240667235E-2,-9.109894037E-1,2.637716010E-2,9.114556346E-1
9.460080000E0,3.989560902E-2,-9.549717307E-1,1.721417904E-2,9.559597241E-1
9.470099000E0,6.860627234E-2,-9.989539981E-1,9.272933006E-3,1.001350038E0
9.479605000E0,9.670607746E-2,-1.045990705E0,3.775143996E-3,1.050458411E0
9.489660000E0,1.217515469E-1,-1.093027353E0,7.208194584E-4,1.099787595E0
9.499710000E0,1.217515469E-1,-1.138842225E0,1.942548901E-3,1.145333500E0
9.509663000E0,8.002328686E-4,-1.176715851E0,3.920532763E-2,1.177369055E0
9.519689000E0,-4.073860124E-2,-1.216422081E0,6.608340144E-2,1.218896767E0
9.529833000E0,3.439782187E-2,-1.300110698E0,2.576629445E-2,1.300820871E0
9.539934000E0,6.433022022E-2,-1.350201607E0,6.218606606E-3,1.351747546E0
9.549621000E0,-7.141015492E-3,-1.384410024E0,5.569868907E-2,1.385548430E0
9.559948000E0,2.279138193E-2,-1.414342403E0,4.714657739E-2,1.415311514E0
9.569619000E0,6.555194408E-2,-1.431446671E0,3.164280206E-3,1.432950328E0
9.579779000E0,-2.864958486E-3,-1.421672821E0,5.325522646E-2,1.422672815E0
9.589812000E0,-3.524081409E-2,-1.416785955E0,6.791599095E-2,1.418850570E0
9.600042000E0,-8.044485003E-2,-1.406401157E0,7.707896829E-2,1.410807130E0
9.609692000E0,-9.754907340E-2,-1.409455538E0,8.868540823E-2,1.415607939E0
9.619723000E0,-7.067099959E-2,-1.424116254E0,8.563108742E-2,1.428437670E0
9.629649000E0,8.741481230E-3,-1.449161768E0,4.531398043E-2,1.449896410E0
9.639674000E0,8.387790620E-2,-1.477872491E0,-1.027475577E-2,1.480286517E0
9.649728000E0,1.150320321E-1,-1.502307057E0,-4.631580412E-2,1.507416338E0
9.659814000E0,1.315253973E-1,-1.526130795E0,-7.013954967E-2,1.533392869E0
9.669633000E0,8.815395832E-2,-1.554841399E0,-3.654196113E-2,1.557767060E0
9.679715000E0,-6.395148486E-2,-1.543845892E0,1.155634820E-1,1.549485350E0
9.689697000E0,-4.990158230E-2,-1.552397966E0,1.161743402E-1,1.557538472E0
9.699651000E0,4.294993728E-2,-1.546289325E0,2.820975333E-2,1.547142903E0
9.709755000E0,1.272493452E-1,-1.531628609E0,-5.853310972E-2,1.538019738E0
9.719816000E0,4.783685878E-2,-1.531017661E0,-5.853310972E-2,1.532882764E0
9.729668000E0,-9.144042432E-2,-1.492533207E0,1.265590489E-1,1.500677819E0
9.740001000E0,6.298020482E-3,-1.484591961E0,4.714657739E-2,1.485353747E0
9.749677000E0,6.188675761E-2,-1.474207282E0,-2.982244268E-2,1.475807054E0
9.759987000E0,1.485013310E-2,-1.421061993E0,5.142263696E-2,1.422069619E0
9.769656000E0,5.516724288E-2,-1.399070859E0,-1.943773404E-2,1.400293012E0
9.779625000E0,5.516724288E-2,-1.361808062E0,5.508782342E-2,1.364037862E0
9.789689000E0,1.790446043E-2,-1.330653906E0,4.103792459E-2,1.331406962E0
9.799904000E0,3.195436299E-2,-1.289115071E0,-5.998698995E-3,1.289525003E0
9.810028000E0,3.854559269E-3,-1.231693745E0,2.698802575E-2,1.231995411E0
9.819672000E0,-8.973611519E-3,-1.176715851E0,2.820975333E-2,1.177088149E0
9.829589000E0,-1.019534189E-2,-1.128457546E0,7.208194584E-4,1.128503832E0
9.839677000E0,-6.530149840E-3,-1.089362144E0,-9.053025395E-3,1.089419332E0
9.849771000E0,-4.214975052E-4,-1.063705802E0,1.942548901E-3,1.063707659E0
9.860078000E0,6.298020482E-3,-1.046601534E0,2.698802575E-2,1.046968380E0
9.869791000E0,8.130615577E-3,-1.034995079E0,4.225965589E-2,1.035889376E0
9.879641000E0,8.130615577E-3,-1.026443005E0,3.431840613E-2,1.027048734E0
9.889722000E0,8.130615577E-3,-1.009949684E0,3.431840613E-2,1.010565299E0
9.899759000E0,6.908885203E-3,-9.818497896E-1,3.554013744E-2,9.825170957E-1
9.909728000E0,6.298020482E-3,-9.494739175E-1,3.309667483E-2,9.500714578E-1
9.920099000E0,3.243693849E-3,-9.122111797E-1,3.981619328E-2,9.130854764E-1
9.929637000E0,6.298020482E-3,-8.755592704E-1,3.431840613E-2,8.762542177E-1
9.939785000E0,8.741481230E-3,-8.401290774E-1,2.393369749E-2,8.405153789E-1
9.950110000E0,7.519750856E-3,-8.071423173E-1,2.332283184E-2,8.075142237E-1
9.959871000E0,5.076289643E-3,-7.759882212E-1,2.515542880E-2,7.764124443E-1
9.969750000E0,-1.643228112E-3,-7.417797446E-1,3.187494725E-2,7.424660948E-1
9.979624000E0,-1.263880264E-2,-7.032952309E-1,5.020090565E-2,7.051978815E-1
9.989650000E0,-4.214975052E-4,-6.159415245E-1,2.943148464E-2,6.166444288E-1
